date,name,rrday,snow,tday,tmax,tmin
2007-10-07,Helsinki Kaisaniemi,2.5,0,10.6,12.7,8.5
2007-10-07,Helsinki Kumpula,6.2,0,10.3,12.5,8.2
2007-10-08,Helsinki Kaisaniemi,9.3,0,8.8,11.7,5.8
2007-10-08,Helsinki Kumpula,11.6,0,8.6,11.2,5.8
2007-10-09,Helsinki Kaisaniemi,0,0,6.7,9.1,5
2007-10-09,Helsinki Kumpula,0,0,6.3,8.9,4.3
2007-10-10,Helsinki Kaisaniemi,0.5,0,5.4,9.6,3.6
2007-10-10,Helsinki Kumpula,0.9,0,4.4,8.8,2.6
2007-10-11,Helsinki Kaisaniemi,12.2,0,3.8,7.2,-0.3
2007-10-11,Helsinki Kumpula,13.2,0,3.3,7.1,-0.6
2007-10-12,Helsinki Kaisaniemi,6.6,0,3.3,5.5,1.3
2007-10-12,Helsinki Kumpula,5.7,0,3,5.3,1.1
2007-10-13,Helsinki Kaisaniemi,0,0,2.5,6.7,0.8
2007-10-13,Helsinki Kumpula,0,0,2.5,6.2,0.8
2007-10-14,Helsinki Kaisaniemi,4.9,0,4.5,8.7,-2.7
2007-10-14,Helsinki Kumpula,5.9,0,4.2,8.3,-2.7
2007-10-15,Helsinki Kaisaniemi,0,0,9.5,11.4,8.5
2007-10-15,Helsinki Kumpula,0,0,9.4,11.1,8.3
2007-10-16,Helsinki Kaisaniemi,0.1,0,9.7,11.3,6.9
2007-10-16,Helsinki Kumpula,0.1,0,9.3,11.2,6.6
2007-10-17,Helsinki Kaisaniemi,0,0,11.2,13.4,9.8
2007-10-17,Helsinki Kumpula,NA,0,10.9,NA,NA
2007-10-18,Helsinki Kaisaniemi,1.5,0,6.5,9.8,4.4
2007-10-18,Helsinki Kumpula,NA,0,6.3,NA,NA
2007-10-19,Helsinki Kaisaniemi,0,0,4.7,8.7,3
2007-10-19,Helsinki Kumpula,0,0,4.4,8.5,2.8
2007-10-20,Helsinki Kaisaniemi,0,0,1.3,5.4,-0.5
2007-10-20,Helsinki Kumpula,0,0,1.2,4.5,-0.9
2007-10-21,Helsinki Kaisaniemi,0,0,-0.3,5.5,-4.3
2007-10-21,Helsinki Kumpula,0,0,-0.3,4.9,-4.3
2007-10-22,Helsinki Kaisaniemi,0,0,1.7,7.5,-2.7
2007-10-22,Helsinki Kumpula,0,0,1.8,7.3,-2.5
2007-10-23,Helsinki Kaisaniemi,0,0,2.4,7.6,-2
2007-10-23,Helsinki Kumpula,0,0,2.4,7.3,-2
2007-10-24,Helsinki Kaisaniemi,0,0,5.6,7.2,2.3
2007-10-24,Helsinki Kumpula,0,0,5.4,6.9,2.6
2007-10-25,Helsinki Kaisaniemi,0,0,5.9,6.9,4.7
2007-10-25,Helsinki Kumpula,0,0,5.6,6.6,4.4
2007-10-26,Helsinki Kaisaniemi,0,0,6.9,7.5,5.9
2007-10-26,Helsinki Kumpula,0,0,6.4,7.4,5.6
2007-10-27,Helsinki Kaisaniemi,0,0,7.3,7.9,5.1
2007-10-27,Helsinki Kumpula,0,0,6.8,7.5,4.8
2007-10-28,Helsinki Kaisaniemi,0,0,8.5,9.4,7
2007-10-28,Helsinki Kumpula,0.1,0,8.1,9.1,6.6
2007-10-29,Helsinki Kaisaniemi,0.1,0,9.9,10.9,8.9
2007-10-29,Helsinki Kumpula,0.2,0,9.6,10.6,8.6
2007-10-30,Helsinki Kaisaniemi,4.3,0,9.5,10.4,9
2007-10-30,Helsinki Kumpula,4.9,0,9.1,10.3,8.7
2007-10-31,Helsinki Kaisaniemi,3.4,0,7.5,9.6,6.1
2007-10-31,Helsinki Kumpula,5.5,0,7,9.3,5
2007-11-01,Helsinki Kaisaniemi,0.9,0,8.3,10.5,6.3
2007-11-01,Helsinki Kumpula,0.5,0,7.8,10.4,5.2
2007-11-02,Helsinki Kaisaniemi,0,0,4.9,6.7,4.1
2007-11-02,Helsinki Kumpula,0,0,4.7,6.8,3.8
2007-11-03,Helsinki Kaisaniemi,2.1,0,0.3,4.2,-0.5
2007-11-03,Helsinki Kumpula,1.9,0,-0.1,3.9,-0.9
2007-11-04,Helsinki Kaisaniemi,0,0,-1.3,1.7,-2.4
2007-11-04,Helsinki Kumpula,0,0,-1.7,0.9,-3
2007-11-05,Helsinki Kaisaniemi,0.1,0,0.3,3.8,-5.7
2007-11-05,Helsinki Kumpula,0.3,0,-0.6,3.2,-6.7
2007-11-06,Helsinki Kaisaniemi,1.9,0,3.5,5.7,2.2
2007-11-06,Helsinki Kumpula,3.1,0,3.1,5.2,1.8
2007-11-07,Helsinki Kaisaniemi,7.5,0,2.6,3.6,1.2
2007-11-07,Helsinki Kumpula,8.7,0,2.1,3.1,0.8
2007-11-08,Helsinki Kaisaniemi,0.2,0,4.1,4.7,2.8
2007-11-08,Helsinki Kumpula,0.3,0,3.6,4.1,2.6
2007-11-09,Helsinki Kaisaniemi,22.3,0,4.2,4.8,3.8
2007-11-09,Helsinki Kumpula,28.9,0,3.8,4.4,3.3
2007-11-10,Helsinki Kaisaniemi,3.3,0,3.9,5.6,2.5
2007-11-10,Helsinki Kumpula,4.6,0,3.4,4.9,2.1
2007-11-11,Helsinki Kaisaniemi,3,0,3.4,4.9,2.6
2007-11-11,Helsinki Kumpula,3,0,2.9,4.3,2.3
2007-11-12,Helsinki Kaisaniemi,6.1,0,0.9,3.5,-0.7
2007-11-12,Helsinki Kumpula,5.1,0,0.6,3,0
2007-11-13,Helsinki Kaisaniemi,0.7,0,-1.3,0,-2.1
2007-11-13,Helsinki Kumpula,0.5,0,-1.7,-0.4,-2.3
2007-11-14,Helsinki Kaisaniemi,0,1,-2.5,-1.1,-4.1
2007-11-14,Helsinki Kumpula,NA,2,-2.9,-1.4,-4.4
2007-11-15,Helsinki Kaisaniemi,0.3,1,-3.1,1.6,-5.6
2007-11-15,Helsinki Kumpula,0.5,2,-3.5,1,-6
2007-11-16,Helsinki Kaisaniemi,0.1,1,0.6,2.8,-1.4
2007-11-16,Helsinki Kumpula,NA,2,0.1,2.5,-1.3
2007-11-17,Helsinki Kaisaniemi,2.5,1,-2.7,0.4,-5.3
2007-11-17,Helsinki Kumpula,2.7,2,-3,0.2,-5.6
2007-11-18,Helsinki Kaisaniemi,0.1,1,3.2,4.9,-5
2007-11-18,Helsinki Kumpula,0.2,3,2.5,4,-5.3
2007-11-19,Helsinki Kaisaniemi,0,0,3.9,5.8,2.8
2007-11-19,Helsinki Kumpula,0,0,3.6,5.2,2.5
2007-11-20,Helsinki Kaisaniemi,0,0,-0.3,3.6,-1.6
2007-11-20,Helsinki Kumpula,0,0,-0.7,3.4,-1.8
2007-11-21,Helsinki Kaisaniemi,0,0,4.2,5.7,-0.5
2007-11-21,Helsinki Kumpula,0,0,3.7,5.3,-1.5
2007-11-22,Helsinki Kaisaniemi,1.8,0,3,4.7,1.7
2007-11-22,Helsinki Kumpula,2.8,0,2.6,4.2,1.3
2007-11-23,Helsinki Kaisaniemi,2.3,0,4.6,6.5,3.7
2007-11-23,Helsinki Kumpula,3.8,0,4.3,6,3.3
2007-11-24,Helsinki Kaisaniemi,0,0,-1.2,6.3,-3.5
2007-11-24,Helsinki Kumpula,0,0,-1.7,6,-3.7
2007-11-25,Helsinki Kaisaniemi,7,0,2.2,4.2,-2.4
2007-11-25,Helsinki Kumpula,9.1,0,1.6,3.7,-2.8
2007-11-26,Helsinki Kaisaniemi,1.3,0,1.2,3.8,-0.6
2007-11-26,Helsinki Kumpula,1.5,0,1,3.3,-0.6
2007-11-27,Helsinki Kaisaniemi,0.1,1,-0.7,0.9,-1.3
2007-11-27,Helsinki Kumpula,NA,0,-0.9,0.7,-1.6
2007-11-28,Helsinki Kaisaniemi,0.3,1,-2.3,-0.8,-3.9
2007-11-28,Helsinki Kumpula,0.2,0,-2.8,-1.1,-4.8
2007-11-29,Helsinki Kaisaniemi,0,1,-3.3,-2,-5
2007-11-29,Helsinki Kumpula,0.1,2,-3.8,-2.4,-5.6
2007-11-30,Helsinki Kaisaniemi,0,1,-3.8,-2.3,-5.4
2007-11-30,Helsinki Kumpula,0,2,-4.4,-2.7,-5.8
2007-12-01,Helsinki Kaisaniemi,8.1,1,-2.1,-0.5,-3.9
2007-12-01,Helsinki Kumpula,9.6,2,-2.7,-1.1,-4.5
2007-12-02,Helsinki Kaisaniemi,10.2,8,1.9,4.7,-3.5
2007-12-02,Helsinki Kumpula,11.2,9,1.4,4.2,-4.1
2007-12-03,Helsinki Kaisaniemi,15.7,4,2.1,4,0.5
2007-12-03,Helsinki Kumpula,13.5,4,1.7,3.5,0.1
2007-12-04,Helsinki Kaisaniemi,4,4,0.9,2.1,0
2007-12-04,Helsinki Kumpula,3.4,6,0.6,1.5,-0.1
2007-12-05,Helsinki Kaisaniemi,3.8,3,1.8,4.3,-1.3
2007-12-05,Helsinki Kumpula,5.4,5,1.3,3.7,-1.6
2007-12-06,Helsinki Kaisaniemi,4.6,0,5.5,5.9,3.9
2007-12-06,Helsinki Kumpula,6.7,0,5.3,5.8,3.3
2007-12-07,Helsinki Kaisaniemi,9.9,0,5.1,6.7,4.1
2007-12-07,Helsinki Kumpula,10.5,0,4.9,6.4,3.8
2007-12-08,Helsinki Kaisaniemi,4.1,0,5.5,6.9,3.4
2007-12-08,Helsinki Kumpula,5.9,0,5.2,6.6,3.1
2007-12-09,Helsinki Kaisaniemi,4.9,0,4.7,6.1,3.2
2007-12-09,Helsinki Kumpula,3.3,0,4.4,5.8,2.7
2007-12-10,Helsinki Kaisaniemi,0.7,0,4.1,4.5,3.3
2007-12-10,Helsinki Kumpula,0.8,0,3.7,4.1,2.9
2007-12-11,Helsinki Kaisaniemi,0,0,4.5,5.5,3.5
2007-12-11,Helsinki Kumpula,NA,0,4.4,5.5,3.6
2007-12-12,Helsinki Kaisaniemi,0,0,-0.3,3.9,-2
2007-12-12,Helsinki Kumpula,0,0,-0.5,3.8,-2.2
2007-12-13,Helsinki Kaisaniemi,0,0,-3.3,-1.6,-4.2
2007-12-13,Helsinki Kumpula,0,0,-3.7,-2,-4.8
2007-12-14,Helsinki Kaisaniemi,0,0,-3.3,0.8,-6.8
2007-12-14,Helsinki Kumpula,0,0,-3.4,0.5,-7.2
2007-12-15,Helsinki Kaisaniemi,0,0,0.7,1.8,0
2007-12-15,Helsinki Kumpula,0,0,0.5,1.4,-0.3
2007-12-16,Helsinki Kaisaniemi,0,0,-0.3,1.3,0
2007-12-16,Helsinki Kumpula,0,0,-0.6,1.5,-1.8
2007-12-17,Helsinki Kaisaniemi,0,0,0,0.5,-3
2007-12-17,Helsinki Kumpula,0,0,-1.3,0.4,-3.4
2007-12-18,Helsinki Kaisaniemi,0,0,1.2,2.5,0.2
2007-12-18,Helsinki Kumpula,0,0,0.9,2.2,-0.3
2007-12-19,Helsinki Kaisaniemi,0,0,1.7,3.1,0.3
2007-12-19,Helsinki Kumpula,0,0,1.5,2.9,0
2007-12-20,Helsinki Kaisaniemi,0,0,4.5,5.7,3
2007-12-20,Helsinki Kumpula,0,0,4.1,5.6,2.5
2007-12-21,Helsinki Kaisaniemi,0,0,3,5,2.5
2007-12-21,Helsinki Kumpula,0,0,2.6,4.5,1.9
2007-12-22,Helsinki Kaisaniemi,0,0,1,2.7,-0.8
2007-12-22,Helsinki Kumpula,NA,0,0.6,2.3,-0.4
2007-12-23,Helsinki Kaisaniemi,0,0,2,3.4,-1.3
2007-12-23,Helsinki Kumpula,0.2,0,1.5,2.9,-1.9
2007-12-24,Helsinki Kaisaniemi,0,0,3.5,4.9,1.3
2007-12-24,Helsinki Kumpula,NA,0,3.1,4.6,0.7
2007-12-25,Helsinki Kaisaniemi,1.3,0,4.3,4.6,3.7
2007-12-25,Helsinki Kumpula,2.7,0,4,4.4,3.4
2007-12-26,Helsinki Kaisaniemi,0.3,0,2.7,4.6,1.7
2007-12-26,Helsinki Kumpula,1.3,0,2.3,4.3,1.3
2007-12-27,Helsinki Kaisaniemi,2.8,0,5.1,5.7,2.6
2007-12-27,Helsinki Kumpula,5.3,0,4.8,5.3,2.2
2007-12-28,Helsinki Kaisaniemi,3.8,0,5.1,6.1,3.8
2007-12-28,Helsinki Kumpula,5,0,4.7,5.8,3.4
2007-12-29,Helsinki Kaisaniemi,1.7,0,5.6,6.5,4.8
2007-12-29,Helsinki Kumpula,3.6,0,5.3,6.2,4.6
2007-12-30,Helsinki Kaisaniemi,6.7,0,5,6.1,4.2
2007-12-30,Helsinki Kumpula,9,0,4.6,5.7,3.7
2007-12-31,Helsinki Kaisaniemi,3.1,0,2.5,4.5,1.5
2007-12-31,Helsinki Kumpula,3,0,2.2,4.1,1.1
2008-01-01,Helsinki Kaisaniemi,0.2,0,1.3,2.6,0.7
2008-01-01,Helsinki Kumpula,NA,0,1.1,2.2,0.4
2008-01-02,Helsinki Kaisaniemi,0.3,0,0.1,1.7,-1.1
2008-01-02,Helsinki Kumpula,NA,0,-0.5,1.3,-1.5
2008-01-03,Helsinki Kaisaniemi,0,0,-3,0,-3.8
2008-01-03,Helsinki Kumpula,0,0,-3.2,-1.5,-4.5
2008-01-04,Helsinki Kaisaniemi,0,0,-4.1,-2.6,-4.7
2008-01-04,Helsinki Kumpula,0,0,-4.6,-2.8,-5.3
2008-01-05,Helsinki Kaisaniemi,0,0,-4.8,-4.3,-5.6
2008-01-05,Helsinki Kumpula,0,0,-5.4,-4.7,-6.2
2008-01-06,Helsinki Kaisaniemi,4.6,0,-3.9,-2.7,-5.7
2008-01-06,Helsinki Kumpula,5.5,0,-4.6,-3.4,-6.2
2008-01-07,Helsinki Kaisaniemi,3,6,-3.5,-2.8,-5.1
2008-01-07,Helsinki Kumpula,3.8,6,-4,-3.3,-5.7
2008-01-08,Helsinki Kaisaniemi,1.3,7,-2.3,-1.7,-3.3
2008-01-08,Helsinki Kumpula,1.5,7,-2.7,-2.3,-3.8
2008-01-09,Helsinki Kaisaniemi,3.4,8,-0.7,0.9,-2.2
2008-01-09,Helsinki Kumpula,4.4,8,-1.2,0,-2.6
2008-01-10,Helsinki Kaisaniemi,4.8,6,2.4,3.3,0.8
2008-01-10,Helsinki Kumpula,6.3,7,1.9,2.8,0
2008-01-11,Helsinki Kaisaniemi,3.1,3,3.2,4.6,1.8
2008-01-11,Helsinki Kumpula,4,3,2.8,4.3,1.3
2008-01-12,Helsinki Kaisaniemi,1.9,0,3.5,4.8,3
2008-01-12,Helsinki Kumpula,2.1,0,3.1,4.5,2.5
2008-01-13,Helsinki Kaisaniemi,0.3,0,2.8,4.2,1.5
2008-01-13,Helsinki Kumpula,0.4,0,2.5,3.9,1.1
2008-01-14,Helsinki Kaisaniemi,0.9,0,2.6,4.2,0.4
2008-01-14,Helsinki Kumpula,0.9,0,2,4,-0.5
2008-01-15,Helsinki Kaisaniemi,3.8,0,2.6,3.2,1.4
2008-01-15,Helsinki Kumpula,NA,0,2.2,NA,NA
2008-01-16,Helsinki Kaisaniemi,2.2,0,3.1,4,1.2
2008-01-16,Helsinki Kumpula,3.7,0,2.6,3.6,0.5
2008-01-17,Helsinki Kaisaniemi,0.5,0,3.3,3.8,2.8
2008-01-17,Helsinki Kumpula,0.8,0,2.9,3.5,2.4
2008-01-18,Helsinki Kaisaniemi,4.7,0,2.8,3.5,2.5
2008-01-18,Helsinki Kumpula,5.9,0,2.4,3.1,2.2
2008-01-19,Helsinki Kaisaniemi,9.9,0,3,4.5,1.4
2008-01-19,Helsinki Kumpula,11.8,0,2.6,4.2,0.9
2008-01-20,Helsinki Kaisaniemi,0.1,0,2.3,3.8,1
2008-01-20,Helsinki Kumpula,0.2,0,1.8,3.5,0.3
2008-01-21,Helsinki Kaisaniemi,3,0,2.1,3.3,0.4
2008-01-21,Helsinki Kumpula,5,0,1.7,2.9,-0.3
2008-01-22,Helsinki Kaisaniemi,0.4,0,-1.2,1.2,-1.9
2008-01-22,Helsinki Kumpula,0.3,0,-1.4,0.9,-2.2
2008-01-23,Helsinki Kaisaniemi,0,0,-1.8,-0.5,-2.8
2008-01-23,Helsinki Kumpula,0,0,-2.2,-0.8,-3.4
2008-01-24,Helsinki Kaisaniemi,5.9,0,0.5,2.3,-4.7
2008-01-24,Helsinki Kumpula,7.9,0,-0.1,1.8,-4.8
2008-01-25,Helsinki Kaisaniemi,1.2,3,2.4,4,1.2
2008-01-25,Helsinki Kumpula,1.6,4,2,3.5,0.8
2008-01-26,Helsinki Kaisaniemi,0.1,3,1.5,2.7,0.4
2008-01-26,Helsinki Kumpula,0,4,1,2.3,-0.3
2008-01-27,Helsinki Kaisaniemi,0,2,-1.2,1.2,-2.2
2008-01-27,Helsinki Kumpula,0,3,-1.7,0.7,-3.1
2008-01-28,Helsinki Kaisaniemi,0.1,3,-1.1,2.4,-5.3
2008-01-28,Helsinki Kumpula,NA,3,-1.6,1.8,-6.1
2008-01-29,Helsinki Kaisaniemi,0.1,2,3.2,4.3,1.8
2008-01-29,Helsinki Kumpula,NA,3,2.8,4,1.4
2008-01-30,Helsinki Kaisaniemi,12.2,0,2.2,5,0.1
2008-01-30,Helsinki Kumpula,13,0,1.9,4.7,0.1
2008-01-31,Helsinki Kaisaniemi,0,0,1,3.5,-1.1
2008-01-31,Helsinki Kumpula,0,0,0.6,3.3,-1.6
2008-02-01,Helsinki Kaisaniemi,5,0,1.4,2.3,0.1
2008-02-01,Helsinki Kumpula,6.8,0,0.8,1.7,-0.3
2008-02-02,Helsinki Kaisaniemi,0.8,0,2.7,3.8,0.8
2008-02-02,Helsinki Kumpula,1.3,0,2.3,3.5,0.3
2008-02-03,Helsinki Kaisaniemi,9.2,0,-0.2,3.9,-1.3
2008-02-03,Helsinki Kumpula,8.6,0,-0.7,3.3,-1.7
2008-02-04,Helsinki Kaisaniemi,0.2,5,1.2,2.8,-1.4
2008-02-04,Helsinki Kumpula,0.2,7,0.7,2.3,-1.9
2008-02-05,Helsinki Kaisaniemi,1.2,4,1.7,2.2,1
2008-02-05,Helsinki Kumpula,1.7,6,1.3,1.7,0.1
2008-02-06,Helsinki Kaisaniemi,1.2,0,2.4,2.9,1.8
2008-02-06,Helsinki Kumpula,1.2,3,2,2.4,1.4
2008-02-07,Helsinki Kaisaniemi,4,0,1.3,2.1,0.6
2008-02-07,Helsinki Kumpula,3.2,0,1.1,1.8,0.7
2008-02-08,Helsinki Kaisaniemi,0,0,2,3.1,0.9
2008-02-08,Helsinki Kumpula,0,0,1.7,2.8,0.6
2008-02-09,Helsinki Kaisaniemi,0.7,0,3.1,3.8,1.6
2008-02-09,Helsinki Kumpula,1.2,0,2.9,3.6,1.2
2008-02-10,Helsinki Kaisaniemi,3.1,0,3.5,3.9,2.9
2008-02-10,Helsinki Kumpula,3.3,0,3.2,3.7,2.7
2008-02-11,Helsinki Kaisaniemi,1.9,0,2.5,4,1.5
2008-02-11,Helsinki Kumpula,1.7,0,2.4,3.8,1.2
2008-02-12,Helsinki Kaisaniemi,0.5,0,1.4,2.4,0.8
2008-02-12,Helsinki Kumpula,0.9,0,1.2,2,0.6
2008-02-13,Helsinki Kaisaniemi,0,0,1.6,4.6,0
2008-02-13,Helsinki Kumpula,NA,0,1.3,4.3,-0.4
2008-02-14,Helsinki Kaisaniemi,0,0,-1.7,0.3,-2.8
2008-02-14,Helsinki Kumpula,0,0,-2,-0.1,-3.1
2008-02-15,Helsinki Kaisaniemi,0,0,-5,-2.7,-6
2008-02-15,Helsinki Kumpula,0,0,-5.5,-3,-6.4
2008-02-16,Helsinki Kaisaniemi,0,0,-5.8,-1.8,-10.8
2008-02-16,Helsinki Kumpula,0,0,-6.4,-2.4,-12
2008-02-17,Helsinki Kaisaniemi,0.2,0,0.9,3.6,-1.9
2008-02-17,Helsinki Kumpula,0.3,0,0.6,3.4,-2.4
2008-02-18,Helsinki Kaisaniemi,0.7,0,-0.6,2,-4
2008-02-18,Helsinki Kumpula,0.6,0,-1.1,1.9,-4.2
2008-02-19,Helsinki Kaisaniemi,0.1,2,-2,1.2,-5.1
2008-02-19,Helsinki Kumpula,NA,0,-2.3,1.2,-6.1
2008-02-20,Helsinki Kaisaniemi,2.6,2,0,2.5,-4.7
2008-02-20,Helsinki Kumpula,3.5,0,-0.2,2.5,-4.3
2008-02-21,Helsinki Kaisaniemi,1.9,2,1.6,2.5,0.5
2008-02-21,Helsinki Kumpula,3.6,3,1.1,2,0.2
2008-02-22,Helsinki Kaisaniemi,1.3,0,4.1,7.8,2
2008-02-22,Helsinki Kumpula,2.2,0,3.7,7.6,1.6
2008-02-23,Helsinki Kaisaniemi,0,0,2.7,5.6,0.8
2008-02-23,Helsinki Kumpula,0,0,2.7,5.8,0.4
2008-02-24,Helsinki Kaisaniemi,6.1,0,1.9,4.6,-0.8
2008-02-24,Helsinki Kumpula,7.6,0,1.6,4.5,-1.5
2008-02-25,Helsinki Kaisaniemi,0,0,4.4,6.9,2.9
2008-02-25,Helsinki Kumpula,0,0,4.1,6.9,2.2
2008-02-26,Helsinki Kaisaniemi,9,0,2,3.5,0
2008-02-26,Helsinki Kumpula,9.8,0,1.7,4,-0.7
2008-02-27,Helsinki Kaisaniemi,3.2,0,3.3,4,0.5
2008-02-27,Helsinki Kumpula,4.1,0,2.9,3.7,0.2
2008-02-28,Helsinki Kaisaniemi,0.2,0,0.7,3.7,-0.3
2008-02-28,Helsinki Kumpula,0.4,0,0.5,3.5,-0.6
2008-02-29,Helsinki Kaisaniemi,3,0,0.1,2.6,-2
2008-02-29,Helsinki Kumpula,2.5,0,-0.2,1.7,-2.2
2008-03-01,Helsinki Kaisaniemi,7.2,0,0.6,1.1,0.1
2008-03-01,Helsinki Kumpula,7,0,0.3,0.7,-0.3
2008-03-02,Helsinki Kaisaniemi,0.1,6,0.1,0.6,-0.1
2008-03-02,Helsinki Kumpula,0.1,7,-0.2,0.5,-0.6
2008-03-03,Helsinki Kaisaniemi,5.1,5,-1.1,0,-1.7
2008-03-03,Helsinki Kumpula,5.6,6,-1.4,-0.1,-1.9
2008-03-04,Helsinki Kaisaniemi,0.7,10,-3.6,-1.3,-4.6
2008-03-04,Helsinki Kumpula,0.4,11,-3.9,-1.6,-4.9
2008-03-05,Helsinki Kaisaniemi,0,10,-2.9,0.4,-6.1
2008-03-05,Helsinki Kumpula,0,11,-3.7,0.1,-7
2008-03-06,Helsinki Kaisaniemi,3.8,9,0.2,2.3,-3.5
2008-03-06,Helsinki Kumpula,5.1,10,-0.2,2,-4.3
2008-03-07,Helsinki Kaisaniemi,0,9,1.6,3.7,0.1
2008-03-07,Helsinki Kumpula,0,10,1.3,3.3,-0.4
2008-03-08,Helsinki Kaisaniemi,2,7,0.5,1.6,-1.7
2008-03-08,Helsinki Kumpula,2.6,7,0.3,1.5,-1.7
2008-03-09,Helsinki Kaisaniemi,0,6,2.4,3.2,1.1
2008-03-09,Helsinki Kumpula,0,7,2.1,3,0.7
2008-03-10,Helsinki Kaisaniemi,0,2,4.8,7.3,3.1
2008-03-10,Helsinki Kumpula,0,2,5,7.9,2.7
2008-03-11,Helsinki Kaisaniemi,0,0,4.5,7.3,2.4
2008-03-11,Helsinki Kumpula,0,0,4.6,8.2,1.9
2008-03-12,Helsinki Kaisaniemi,4.5,0,2.8,6.6,2.2
2008-03-12,Helsinki Kumpula,4,0,2.6,6.8,2
2008-03-13,Helsinki Kaisaniemi,5.1,0,1.2,2.3,0.5
2008-03-13,Helsinki Kumpula,4.8,0,1.1,2.1,0.5
2008-03-14,Helsinki Kaisaniemi,0.7,0,2.4,4.6,1
2008-03-14,Helsinki Kumpula,0.8,0,2.2,4.7,0.6
2008-03-15,Helsinki Kaisaniemi,1.7,0,0.5,2.5,-0.4
2008-03-15,Helsinki Kumpula,1.5,0,0.3,2.5,-0.6
2008-03-16,Helsinki Kaisaniemi,1,1,-0.3,1.5,-1.9
2008-03-16,Helsinki Kumpula,1.1,0,-0.6,1.1,-2.3
2008-03-17,Helsinki Kaisaniemi,0,0,0.6,1.8,0.1
2008-03-17,Helsinki Kumpula,0,0,0.4,1.6,-0.2
2008-03-18,Helsinki Kaisaniemi,0.4,0,0.5,3.5,-0.9
2008-03-18,Helsinki Kumpula,0.3,0,0.2,2.8,-0.9
2008-03-19,Helsinki Kaisaniemi,0,0,0,2,-1.2
2008-03-19,Helsinki Kumpula,0,0,-1.2,1.1,-1.6
2008-03-20,Helsinki Kaisaniemi,0,0,-2.7,0.4,-5.6
2008-03-20,Helsinki Kumpula,0,0,-3.2,0.4,-6.5
2008-03-21,Helsinki Kaisaniemi,0,0,-3.7,0,-7.3
2008-03-21,Helsinki Kumpula,0,0,-4.2,-0.7,-8.8
2008-03-22,Helsinki Kaisaniemi,2.5,0,-3,-0.1,-6.9
2008-03-22,Helsinki Kumpula,2,0,-3.5,-0.5,-7.5
2008-03-23,Helsinki Kaisaniemi,1,3,-3,-1.2,-5
2008-03-23,Helsinki Kumpula,0.8,2,-3.5,-1.5,-5.4
2008-03-24,Helsinki Kaisaniemi,0,3,-3.1,0.1,-7.3
2008-03-24,Helsinki Kumpula,0,0,-3.7,0.1,-8.3
2008-03-25,Helsinki Kaisaniemi,10.9,0,-0.5,1.1,-2.1
2008-03-25,Helsinki Kumpula,11.3,2,-1.1,0.8,-3.3
2008-03-26,Helsinki Kaisaniemi,7.7,12,-3.4,-0.6,-4.7
2008-03-26,Helsinki Kumpula,7.3,8,-3.6,-0.9,-5
2008-03-27,Helsinki Kaisaniemi,0.1,18,-1.3,2.6,-4.3
2008-03-27,Helsinki Kumpula,0,15,-1.5,2.6,-4.7
2008-03-28,Helsinki Kaisaniemi,0,13,1,5.2,-2.4
2008-03-28,Helsinki Kumpula,0,10,0.6,5.3,-3.2
2008-03-29,Helsinki Kaisaniemi,1,10,3.5,6.3,0.7
2008-03-29,Helsinki Kumpula,1.3,9,3.3,7.1,-0.2
2008-03-30,Helsinki Kaisaniemi,0,6,4,5.6,2.8
2008-03-30,Helsinki Kumpula,0,6,4,5.6,3.3
2008-03-31,Helsinki Kaisaniemi,0,4,5.9,10.5,2.2
2008-03-31,Helsinki Kumpula,0,3,6,11.2,1.8
2008-04-01,Helsinki Kaisaniemi,0,0,6.2,11.1,3.7
2008-04-01,Helsinki Kumpula,0,0,6.8,12.8,4.6
2008-04-02,Helsinki Kaisaniemi,0,0,4.8,9.5,0.4
2008-04-02,Helsinki Kumpula,0,0,5.3,10.2,0.5
2008-04-03,Helsinki Kaisaniemi,0.2,0,6.3,10.3,1.8
2008-04-03,Helsinki Kumpula,0.1,0,6.2,10.9,1.9
2008-04-04,Helsinki Kaisaniemi,0,0,4.7,10.2,1.2
2008-04-04,Helsinki Kumpula,0,0,5.8,12,2.1
2008-04-05,Helsinki Kaisaniemi,1.1,0,2.4,4.2,-0.3
2008-04-05,Helsinki Kumpula,1.2,0,2.3,4.3,-0.3
2008-04-06,Helsinki Kaisaniemi,4.9,0,6.1,9.6,3.4
2008-04-06,Helsinki Kumpula,4.6,0,5.9,9.4,3.3
2008-04-07,Helsinki Kaisaniemi,2.2,0,6.4,8.5,5.1
2008-04-07,Helsinki Kumpula,2.1,0,6.5,8.2,5.1
2008-04-08,Helsinki Kaisaniemi,16.5,0,6.4,9,5.1
2008-04-08,Helsinki Kumpula,16.4,0,6.7,9.1,5.3
2008-04-09,Helsinki Kaisaniemi,0.4,0,3.7,6.6,2.6
2008-04-09,Helsinki Kumpula,0.9,0,3.6,6.6,2
2008-04-10,Helsinki Kaisaniemi,0,0,3.5,5.6,2.3
2008-04-10,Helsinki Kumpula,0,0,3.7,7.2,2
2008-04-11,Helsinki Kaisaniemi,0,0,3.9,7.9,0.4
2008-04-11,Helsinki Kumpula,0,0,3.5,8.4,-0.1
2008-04-12,Helsinki Kaisaniemi,6.1,0,4.6,7.7,1.8
2008-04-12,Helsinki Kumpula,7,0,4.5,7,1.4
